ID,family,marriage,child's forname(s),child's surname,birth day,birth month,birth year,address,sex,father's forename,father's surname,father's occupation,mother's forename,mother's maiden surname,mother's occupation,day of parents' marriage,month of parents' marriage,year of parents' marriage,place of parent's marriage,illegit,notes,Death,CHILD_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,DEATH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,MARRIAGE_RECORD_IDENTITY1,MARRIAGE_RECORD_IDENTITY2,MARRIAGE_RECORD_IDENTITY3,MARRIAGE_RECORD_IDENTITY4,MARRIAGE_RECORD_IDENTITY5
4536,1159,1159,Anne,Demir,1,OCTOBER,1904,"1 Rowan Road, Soroba, Oban",F,Conor,Demir,BAKER,Julia,Bouchard,COTTON WEAVER,7,SEPTEMBER,1898,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4536,3885,4141,,1159,4141,3885,1505,,,,
4538,1226,1226,Annie,Prochazka,15,DECEMBER,1904,"1 Northbank Farm Steadings, St Andrews, Fife",F,James,Prochazka,COAL MINER,Christina,Novak,HOUSE KEEPER,27,JUNE,1901,"Northbank Farm Steadings St Andrews ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4538,3908,3909,,1226,3909,3908,1452,,,,
4560,1200,1200,Helen,Morales,31,DECEMBER,1905,"1 Mount Crescent, Dufftown, Moray",F,Veeti,Morales, ,Aoi,Carvalho, ,18,JUNE,1888,,,SYNTHETIC DATA PRODUCED USING VALIPOP,4560,4560,4437,4436,4560,1200,4436,4437,,,,,
4562,1131,1131,Janet,Dumitru,9,MARCH,1905,"3 Weensmoore, Scottish Borders",F,Jack,Dumitru,FISHERMAN,Margaret,Rossi,DRESS MAKER,7,JUNE,1893,"Weensmoore Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,4562,4562,3534,4148,4562,1131,4148,3534,,,,,
4564,1157,1157,Jessie,Bonik,8,OCTOBER,1905,"1 Glenwell Avenue, Stranraer, Dumfries and Galloway",F,William,Bonik,FARMER'S SON,Mary,Thill,FISHERWOMAN,28,JANUARY,1898,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4564,3614,3523,,1157,3523,3614,,,,,
4570,1209,1209,Ann,Soto,23,DECEMBER,1905,"1 Millhill Road, Perth and Kinross",F,John,Soto,PLOUGHMAN,Regina,Williams, ,6,OCTOBER,1898,"Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4570,4379,3595,,1209,3595,4379,,,,,
4574,1239,1239,Barbara,Harutyunyan,15,APRIL,1905,"1 Cora Linn Court, North Ayrshire",F,James,Harutyunyan,LABOURER,Jessie,Szabo,HAND SEWER,12,MARCH,1906,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4574,3842,3471,,1239,3471,3842,,,,,
4566,1217,1217,Isabella,Schroeder,23,DECEMBER,1905,"1 Carr Crescent, Crail, Fife",F,James,Schroeder,BRICKLAYERS LABOURER,Alicia,Zarins,DRESS MAKER,9,MARCH,1901,"Crail Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4566,3656,3467,,1217,3467,3656,1442,,,,
4568,1234,1234,Isabella,Rossi,12,DECEMBER,1905,"1 Dalmilling, South Ayrshire",F,Daniel,Rossi,GROCER,Isabella,Watanabe,DAIRY MAID,17,MAY,1916,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,4568,3750,3563,,1234,3563,3750,1572,,,,
4572,1237,1237,Mary,Sanchez,6,NOVEMBER,1905,"1 Gemmell Crescent, Braehead, Ayr",F,Matthew,Sanchez,PLOUGHMAN,Janet,Sepp,POWER LOOM COT WEAVER,3,AUGUST,1902,"Braehead Ayr ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4572,3836,3915,,1237,3915,3836,1545,,,,
4588,1103,1103,Mary,Jones,13,MAY,1906,"1 Preston Gardens, Annan, Dumfries and Galloway",F,Kenneth,Jones,JUTE WEAVER,Catherine,Maisuradze,WIFE,23,DECEMBER,1886,"Annan Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,4588,4588,3346,3143,4588,1103,3143,3346,,,,,
4594,1137,1137,Anderina,Smith,12,DECEMBER,1906,"1 Lochandhu Road, Argyll and Bute",F,Thomas,Smith,OVERSEER IN COAL PITTS,Christian,Jones,VAGRANT,24,APRIL,1890,"Argyll and Bute",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4594,3496,3499,,1137,3499,3496,,,,,
4596,1223,1223,Catherine,Santana,13,DECEMBER,1906,"1 Winehouse Yett, South Ayrshire",F,Jake,Santana,AG LAB,Jane,Sepp,COTTON YARN WINDER,27,JUNE,1901,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,4596,4596,3540,3817,4596,1223,3817,3540,,,,,
4598,1244,1244,Mary,Jones,23,JULY,1906,"1 Strathmore Place, Borrowfield, Montrose",F,Adam,Jones,RAILWAY STATION MASTER,Mary,Rojas, ,18,MAY,1902,"Borrowfield Montrose ",,SYNTHETIC DATA PRODUCED USING VALIPOP,4598,4598,3586,3233,4598,1244,3233,3586,,,,,
4600,1197,1197,Janet,Nguyen,20,MAY,1906,"1 Caltrop Place, Hillpark, Bannockburn",F,Mikkel,Nguyen,OUT DOOR OFFICER H M C,Caroline,Greco,GARDENER WIFE,7,DECEMBER,1900,"Hillpark Bannockburn ",,SYNTHETIC DATA PRODUCED USING VALIPOP,4600,4600,3620,3374,4600,1197,3374,3620,,,,,
4606,1192,1192,Mary,Gelashvili,27,MAY,1906,"1 Grieve Grove, East Meetings, Fife",F,John,Gelashvili,CL SHIPPING OFFICE,Emily,Santos,CROFTERS DAUR,8,MARCH,1900,"East Meetings Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4606,4009,3901,,1192,3901,4009,,,,,
4602,1232,1232,Mary,Morozov,5,MARCH,1906,"2 Cille Bha 'Nain, Buailledubh, Na h-Eileanan Siar",F,James,Morozov,A B SEAMAN,Lilly,Paulauskas,DRESS MAKER,13,MAY,1903,"Buailledubh Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4602,3650,3665,,1232,3665,3650,1629,,,,
4590,1146,1146,Isabella,Bonik,2,JULY,1906,"1 Meadow Park, Dumfries and Galloway",F,Alexr,Bonik,VETERINARY SURGEON,Isabella,Rojas,WARPER COTTON WEAVER OF FACY,16,MARCH,1894,"Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4590,3412,3413,,1146,3413,3412,1491,,,,
4592,1171,1171,Agnes,Bonik,27,JANUARY,1906,"1 Hope Street, Blackhouse, Peterhead",F,James,Bonik,DOMESTIC SERVANT,Emma,Sanchez,FARM LABOURER,2,AUGUST,1896,"Blackhouse Peterhead ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4592,4108,3265,,1171,3265,4108,1628,,,,
4604,1239,1239,Beatrice,Harutyunyan,6,JUNE,1906,"1 Cora Linn Court, North Ayrshire",F,James,Harutyunyan,LABOURER,Jessie,Szabo,HAND SEWER,12,MARCH,1906,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4604,3842,3471,,1239,3471,3842,1519,,,,
4608,1246,1246,Mary,Prochazka,15,OCTOBER,1906,"4 Common Road, Cellardyke, Fife",F,Robert,Prochazka,ENGINE FIREMAN,Mary,Novak,SCHOLAR,18,MAY,1905,"Cellardyke Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4608,3998,3799,,1246,3799,3998,1520,,,,
4617,1250,1250,Susannah,Tkachenko,18,JUNE,1907,"1 Littledean, Scottish Borders",F,William,Tkachenko,MASON'S LABOURER,Ava,Varga,HOUSEKEEPER,14,FEBRUARY,1904,"Littledean Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4617,4080,4041,,1250,4041,4080,,,,,
4622,1131,1131,Margaret,Dumitru,8,DECEMBER,1907,"3 Weensmoore, Scottish Borders",F,Jack,Dumitru,FISHERMAN,Margaret,Rossi,DRESS MAKER,7,JUNE,1893,"Weensmoore Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,4622,4622,3534,4148,4622,1131,4148,3534,,,,,
4624,1157,1157,Jane,Bonik,8,MARCH,1907,"1 Glenwell Avenue, Stranraer, Dumfries and Galloway",F,William,Bonik,FARMER'S SON,Mary,Thill,GENERAL SERVT,28,JANUARY,1898,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4624,3614,3523,,1157,3523,3614,,,,,
4628,1218,1218,Annie,Larsson,25,AUGUST,1907,"1 Mallard Road, Aberdeenshire",F,David,Larsson,RAILWAY PORTER,Eva,Martinez, ,4,NOVEMBER,1900,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,4628,4628,3659,3845,4628,1218,3845,3659,,,,,
4630,1160,1160,Rachael,Petrauskas,15,OCTOBER,1907,"1 Tulloch, Perth and Kinross",F,Robert,Petrauskas,WEAVER,Katrin,Rodriguez,DAIRY MAID,25,SEPTEMBER,1899,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4630,4205,3541,,1160,3541,4205,,,,,
4634,1254,1254,Jane,Szabo,29,JANUARY,1907,"1 Braehouse, Scottish Borders",F,William,Szabo,LABOURER,Leah,Varga, ,26,JUNE,1906,"Braehouse Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,4634,4634,4580,3963,4634,1254,3963,4580,,,,,
4618,1129,1129,Mary,Paulauskas,16,SEPTEMBER,1907,"2 Haddo Crescent, Aberdeenshire",F,James,Paulauskas,AG LABOURER,Annie,Kovalchuk,MATT MAKER,25,NOVEMBER,1892,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4618,3296,3105,,1129,3105,3296,1478,,,,
4626,1217,1217,Elisabeth,Schroeder,7,NOVEMBER,1907,"1 Carr Crescent, Crail, Fife",F,James,Schroeder,BRICKLAYERS LABOURER,Alicia,Zarins, ,9,MARCH,1901,"Crail Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4626,3656,3467,,1217,3467,3656,1573,,,,
4632,1253,1253,Flora,WILLIAMS,23,OCTOBER,1907,"1 Greenhead Street, South Ayrshire",F,James,WILLIAMS,PLOUGHMAN,Margaret,Anderson, ,12,OCTOBER,1903,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4632,3910,3675,,1253,3675,3910,1574,,,,
4620,1252,1252,Isabella,Wozniak,5,APRIL,1907,"1 Ladylands Drive, Glenburn Hall, Jedburgh",F,John,Wozniak,JOINER,Mary,Carvalho, ,18,OCTOBER,1904,"Glenburn Hall Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4620,3420,3407,,1252,3407,3420,1472,,,,
4654,1169,1169,Margaret,Santos,13,MAY,1908,"1 Benview Terrace, Clackmannanshire",F,Davide,Santos,DAY LABOURER,Isabella,Schroeder, ,20,JUNE,1896,"Clackmannanshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,4654,4654,3302,4007,4654,1169,4007,3302,,,,,
4656,1084,1084,Agnes,Santana,8,DECEMBER,1908,"1 Selwick, Hoy",F,Jack,Santana,LABOURER (MASONS),Jane,Boykohighlanders),HOUSE KEEPER,27,DECEMBER,1885,"Selwick Hoy",,SYNTHETIC DATA PRODUCED USING VALIPOP,4656,4656,3438,3474,4656,1084,3474,3438,,,,,
4660,1147,1147,Christina,Oliynyk,12,AUGUST,1908,"Netherlands",F,Felix,Oliynyk,CLERK WHOLESALE PROVISION STORE,Paula,Schroeder, ,1,JUNE,1892,"Allanbank Lauder ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4660,3729,3694,,1147,3694,3729,,,,,
4672,1226,1226,Margaret,Prochazka,12,SEPTEMBER,1908,"1 Northbank Farm Steadings, St Andrews, Fife",F,James,Prochazka,COAL MINER,Christina,Novak,HOUSE KEEPER,27,JUNE,1901,"Northbank Farm Steadings St Andrews ",,SYNTHETIC DATA PRODUCED USING VALIPOP,4672,4672,3908,3909,4672,1226,3909,3908,,,,,
4674,1267,1267,Peggy,Hernandez,19,FEBRUARY,1908,"1 Big Sand Road, Highland",F,Thomas,Hernandez,LAWYERS GENERAL CLERK,Catherine,Kiss,DAIRYMAID,2,DECEMBER,1904,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,4674,4674,3944,3933,4674,1267,3933,3944,,,,,
4676,1245,1245,Cecilia,Huseynov,24,APRIL,1908,"94 Canalside, City of Edinburgh",F,Mantas,Huseynov,PLOUGHMAN,Hannah,Lopez,DAIRYMAID,15,FEBRUARY,1904,"City of Edinburgh",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4676,4511,3848,,1245,3848,4511,1546,,,,
4662,1262,1262,Isabella,Larsson,17,MARCH,1908,"1 Dykes Avenue, Annan, Dumfries and Galloway",F,James,Larsson,SHEPHERD,Emma,Krajnc, ,23,APRIL,1905,"Annan Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,4662,4662,4480,3875,4662,1262,3875,4480,,,,,
4668,1264,1264,Elisabeth,Schroeder,4,DECEMBER,1908,"82 Hauplands Way, West Kilbride, North Ayrshire",F,Thomas,Schroeder,COACHMAN,Bridget,Novak, ,2,AUGUST,1906,"West Kilbride North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,4668,4668,3840,3727,4668,1264,3727,3840,1521,,,,
4666,1159,1159,Elizabeth,Demir,17,AUGUST,1908,"1 Rowan Road, Soroba, Oban",F,Conor,Demir,BAKER,Julia,Bouchard,COTTON WEAVER,7,SEPTEMBER,1898,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4666,3885,4141,,1159,4141,3885,1465,,,,
4670,1237,1237,Betsy,Sanchez,15,JULY,1908,"1 Gemmell Crescent, Braehead, Ayr",F,Matthew,Sanchez,PLOUGHMAN,Janet,Sepp,POWER LOOM COT WEAVER,3,AUGUST,1902,"Braehead Ayr ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4670,3836,3915,,1237,3915,3836,1494,,,,
4658,1187,1187,Jessie,Nguyen,4,MAY,1908,"1 Edderston Ridge, Kingsmuir, Peebles",F,Patrick,Nguyen,GENERAL LABOURER,Jane,Sepp, ,18,AUGUST,1895,"Kingsmuir Peebles ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4658,3508,3368,,1187,3368,3508,1493,,,,
4664,1209,1209,Jane,Soto,19,APRIL,1908,"1 Millhill Road, Perth and Kinross",F,John,Soto,PLOUGHMAN,Regina,Williams, ,6,OCTOBER,1898,"Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4664,4379,3595,,1209,3595,4379,,1547,,,
4698,1144,1144,Jane,Smith,9,AUGUST,1909,"1 Weensmoore, Scottish Borders",F,Robert,Smith,COTTON WEAVER,Julie,Zhu,STAYMAKER,17,JANUARY,1894,"Weensmoore Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,4698,4698,3627,3389,4698,1144,3389,3627,,,,,
4700,1200,1200,Jessie,Morales,13,APRIL,1909,"1 Mount Crescent, Dufftown, Moray",F,Veeti,Morales,DAIRYMAN,Aoi,Carvalho,CROFTER'S WIFE,18,JUNE,1888,,,SYNTHETIC DATA PRODUCED USING VALIPOP,4700,4700,4437,4436,4700,1200,4436,4437,,,,,
4702,1171,1171,Janet,Bonik,16,FEBRUARY,1909,"1 Hope Street, Blackhouse, Peterhead",F,James,Bonik,DOMESTIC SERVANT,Emma,Sanchez,FARM LABOURER,2,AUGUST,1896,"Blackhouse Peterhead ",,SYNTHETIC DATA PRODUCED USING VALIPOP,4702,4702,4108,3265,4702,1171,3265,4108,,,,,
4706,1223,1223,Elisabeth,Santana,5,JANUARY,1909,"1 Winehouse Yett, South Ayrshire",F,Jake,Santana,STONE QUARRY LABOURER,Jane,Sepp,COTTON YARN WINDER,27,JUNE,1901,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,4706,4706,3540,3817,4706,1223,3817,3540,,,,,
4708,1217,1217,Flora,Schroeder,27,AUGUST,1909,"1 Carr Crescent, Crail, Fife",F,James,Schroeder,BRICKLAYERS LABOURER,Alicia,Zarins, ,9,MARCH,1901,"Crail Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,4708,4708,3656,3467,4708,1217,3467,3656,,,,,
4710,1188,1188,Sarah,Bonik,6,JULY,1909,"1 Milton Wynd, South Ayrshire",F,Walter,Bonik,STORE KEEPER,Mary,Garcia,WIFE OF LABOURER,9,AUGUST,1897,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,4710,4710,3712,3669,4710,1188,3669,3712,,,,,
4712,1160,1160,Mary,Petrauskas,1,MAY,1909,"1 Tulloch, Perth and Kinross",F,Robert,Petrauskas,WEAVER,Katrin,Rodriguez,DAIRY MAID,25,SEPTEMBER,1899,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4712,4205,3541,,1160,3541,4205,,,,,
4716,1192,1192,Maggie,Gelashvili,24,OCTOBER,1909,"1 Grieve Grove, East Meetings, Fife",F,John,Gelashvili,CL SHIPPING OFFICE,Emily,Santos,CROFTERS DAUR,8,MARCH,1900,"East Meetings Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4716,4009,3901,,1192,3901,4009,,,,,
4718,1273,1273,Euphemia,Santos,21,OCTOBER,1909,"1 Meadows Place, Lochgilphead, Argyll and Bute",F,Louis,Santos,PLOUGHMAN,Catherine,Prochazka,DOMESTIC SRVT,2,FEBRUARY,1907,"Lochgilphead Argyll and Bute",,SYNTHETIC DATA PRODUCED USING VALIPOP,4718,4718,4026,4011,4718,1273,4011,4026,,,,,
4714,1265,1265,Jane,Szabo,6,APRIL,1909,"1 Northriggs, Manse, Scottish Borders",F,James,Szabo,BOOK BINDER,Anna,Santos, ,3,JULY,1906,"Manse Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,4714,4714,4010,3941,4714,1265,3941,4010,,1595,,,
4704,1138,1138,Elizabeth,Flores,16,JANUARY,1909,"1 Duthie Gardens, Coplandhill, Aberdeenshire",F,James,Flores,PLOUGHMAN,Jane,Markovic,SCHOLAR,22,NOVEMBER,1891,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4704,3500,3173,,1138,3173,3500,1479,,,,
4732,1200,1200,Ann,Morales,1,AUGUST,1910,"1 Mount Crescent, Dufftown, Moray",F,Veeti,Morales,DAIRYMAN,Aoi,Carvalho,CROFTER'S WIFE,18,JUNE,1888,,,SYNTHETIC DATA PRODUCED USING VALIPOP,4732,4732,4437,4436,4732,1200,4436,4437,,,,,
4734,1171,1171,Susan,Bonik,15,JULY,1910,"1 Hope Street, Blackhouse, Peterhead",F,James,Bonik,DOMESTIC SERVANT,Emma,Sanchez,FARM LABOURER,2,AUGUST,1896,"Blackhouse Peterhead ",,SYNTHETIC DATA PRODUCED USING VALIPOP,4734,4734,4108,3265,4734,1171,3265,4108,,,,,
4736,1178,1178,Isabella,Brown,1,FEBRUARY,1910,"1 Calfward Park, Allanbank, Lauder",F,John,Brown,IRON DRESSER,Noemie,Iliev, ,5,MAY,1896,"Allanbank Lauder ",,SYNTHETIC DATA PRODUCED USING VALIPOP,4736,4736,4305,3497,4736,1178,3497,4305,,,,,
4744,1280,1280,Martha,Sepp,13,MAY,1910,"1 Hillhead, Scottish Borders",F,James,Sepp,FARMER OF 20 ACRES EMPLOYING 1 MAN,Agnes,Sanchez,COOK,11,JANUARY,1911,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4744,4060,3593,,1280,3593,4060,,,,,
4738,1233,1233,Christina,Harutyunyan,5,NOVEMBER,1910,"1 Great Western Court, Buckie, Moray",F,John,Harutyunyan,MACHINE PAPER MAKER,Margory,Rivera, ,27,OCTOBER,1902,"Buckie Moray",,SYNTHETIC DATA PRODUCED USING VALIPOP,4738,4738,3760,3755,4738,1233,3755,3760,1533,,,,
4740,1238,1238,Mary,Sanchez,3,JUNE,1910,"1 The Old Creamery, Netherurd House, Scottish Borders",F,William,Sanchez,SHOEMAKER,Sarah,de Boer,DOMESTIC SERVANT,17,MAY,1902,"Netherurd House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,4740,4740,3838,3679,4740,1238,3679,3838,1522,,,,
4742,1226,1226,Eva,Prochazka,2,MAY,1910,"1 Northbank Farm Steadings, St Andrews, Fife",F,James,Prochazka,COAL MINER,Christina,Novak,HOUSE KEEPER,27,JUNE,1901,"Northbank Farm Steadings St Andrews ",,SYNTHETIC DATA PRODUCED USING VALIPOP,4742,4742,3908,3909,4742,1226,3909,3908,1480,,,,
4762,1084,1084,Anney,Santana,3,JANUARY,1911,"1 Selwick, Hoy",F,Jack,Santana,LABOURER (MASONS),Jane,Boykohighlanders), ,27,DECEMBER,1885,"Selwick Hoy",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4762,3438,3474,,1084,3474,3438,,,,,
4764,1229,1229,Elizabeth,Williams,30,JANUARY,1911,"257 Sauchenbush Road, Templehall, Kirkcaldy",F,Matheus,Williams,WEAVER(COTTON),Krystyna,Tremblay, ,16,SEPTEMBER,1887,,,SYNTHETIC DATA PRODUCED USING VALIPOP,4764,4764,4548,4547,4764,1229,4547,4548,,,,,
4766,1270,1270,Jessie,Smith,21,FEBRUARY,1911,"1 Claggan, Highland",F,Thomas,Smith,BREAD VAN DRIVER,Michela,Saar, ,1,JUNE,1892,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4766,4685,4684,,1270,4684,4685,,,,,
4768,1287,1287,Jane,Moreau,27,FEBRUARY,1911,"1 Brahan Terrace, Letham, Perth and Kinross",F,Jozef,Moreau,CARTER,Chiara,Schroeder,DRESSMAKER,28,JANUARY,1908,"Letham Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,4768,4768,3728,4612,4768,1287,4612,3728,,,,,
4770,1218,1218,Rebenna,Larsson,3,SEPTEMBER,1911,"1 Mallard Road, Aberdeenshire",F,David,Larsson,RAILWAY PORTER,Eva,Martinez, ,4,NOVEMBER,1900,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4770,3659,3845,,1218,3845,3659,,,,,
4774,1288,1288,Margaretta,WILLIAMS,29,JULY,1911,"84 Ardview, Argyll and Bute",F,Alexander,WILLIAMS,COAL MINER,Amy,Iliev,TEACHER,24,MARCH,1908,"Argyll and Bute",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4774,4303,3535,,1288,3535,4303,,,,,
4776,1226,1226,Charlotte,Prochazka,13,FEBRUARY,1911,"1 Northbank Farm Steadings, St Andrews, Fife",F,James,Prochazka,COAL MINER,Christina,Novak,HOUSE KEEPER,27,JUNE,1901,"Northbank Farm Steadings St Andrews ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4776,3908,3909,,1226,3909,3908,,,,,
4786,1292,1292,Catherine,Tkachenko,8,MARCH,1911,"2 Carr Crescent, Crail, Fife",F,Tiago,Tkachenko,PLOUGH MAN,Jane,Sanchez, ,4,MAY,1912,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,4786,4094,4037,,1292,4037,4094,,,,,
4772,1235,1235,Violet,Jimenez,19,OCTOBER,1911,"56 The Fieldings, East Ayrshire",F,Lachlan,Jimenez,FARM LABOURER,Sarah,Martinez, ,30,NOVEMBER,1902,"East Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4772,3742,3925,,1235,3925,3742,1551,,,,
4778,1254,1254,Jean,Szabo,14,OCTOBER,1911,"1 Braehouse, Scottish Borders",F,William,Szabo,LABOURER,Leah,Varga, ,26,JUNE,1906,"Braehouse Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4778,4580,3963,,1254,3963,4580,,1613,,,
4780,1255,1255,Elizabeth,Brown,30,JANUARY,1911,"1 Curtecan Place, St Leonards, Ayr",F,Nathan,Brown,CARTER,Hellen,Soto, ,24,MAY,1903,"St Leonards Ayr ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4780,3970,4253,,1255,4253,3970,1550,,,,
4784,1290,1290,Sarah,Wozniak,6,JANUARY,1911,"1 St Nathans Road, Aberdeenshire",F,William,Wozniak, ,Martha,Larsson,STICHER IN A LENIN W HOUSE,29,JULY,1908,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4784,4096,4095,,1290,4095,4096,1667,,,,
4763,1085,1085,Jeannet,WILLIAMS,24,MAY,1911,"1 Ailsa Place, Girvan, South Ayrshire",F,John,WILLIAMS,LINEN WEAVER,Alice,Jimenez,PAUPER,25,AUGUST,1886,"Girvan South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4763,3924,3109,,1085,3109,3924,1508,,,,
4782,1246,1246,Helen,Prochazka,10,MAY,1911,"4 Common Road, Cellardyke, Fife",F,Robert,Prochazka,MINERAL BORER,Mary,Novak,WORKER IN PAPER FACTORY,18,MAY,1905,"Cellardyke Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,4782,3998,3799,,1246,3799,3998,1548,,,,
4802,1190,1190,Jessie,Larsson,11,DECEMBER,1912,"1 Ceann An Ora, Na h-Eileanan Siar",F,James,Larsson,IRONSTONE KEEPER,Marie,Sanchez,PLUMBER & LEAD MERCHANT WIFE,20,DECEMBER,1897,"Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,4802,4802,4107,3321,4802,1190,3321,4107,,,,,
4808,1207,1207,Ann,Wozniak,16,JUNE,1912,"32 Eigie Close, Aberdeenshire",F,Robert,Wozniak,TYPE FOUNDER,Ann,Rossi,GENERAL SERV,22,AUGUST,1912,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,4808,3790,3803,,1207,3803,3790,,,,,
4818,1298,1298,Mary,Larsson,10,SEPTEMBER,1912,"1 Heatherfield Post Office Road, Portree, Highland",F,William,Larsson,PLOUGHMAN,Marie,Morales,SCHOLAR,4,NOVEMBER,1909,"Portree Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,4818,4818,4440,4117,4818,1298,4117,4440,,,,,
4810,1237,1237,Margaret,Sanchez,13,APRIL,1912,"1 Gemmell Crescent, Braehead, Ayr",F,Matthew,Sanchez,PLOUGHMAN,Janet,Sepp, ,3,AUGUST,1902,"Braehead Ayr ",,SYNTHETIC DATA PRODUCED USING VALIPOP,4810,4810,3836,3915,4810,1237,3915,3836,1700,,,,
4804,1296,1296,Flora,Garcia,23,MAY,1912,"252 Golf Course Road, Girvan, South Ayrshire",F,John,Garcia,LINEN MANUFR EMPLOYING 36 WEAVERS,Nellie,Garcia, ,7,NOVEMBER,1909,"Girvan South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,4804,4804,3788,3751,4804,1296,3751,3788,1523,,,,
4806,1296,1296,Rose,Garcia,23,MAY,1912,"252 Golf Course Road, Girvan, South Ayrshire",F,John,Garcia,LINEN MANUFR EMPLOYING 36 WEAVERS,Nellie,Garcia, ,7,NOVEMBER,1909,"Girvan South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,4806,4806,3788,3751,4806,1296,3751,3788,1535,,,,
4812,1266,1266,Margt,Maisuradze,27,APRIL,1912,"2 John Simpson Drive, Stranraer, Dumfries and Galloway",F,Angus,Maisuradze,PLOUGHMAN,Mary,Soto,COTTON WEAVER,19,OCTOBER,1905,"Stranraer Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,4812,4812,3942,3973,4812,1266,3973,3942,1534,,,,
